1012.37342,0.98987
1012.38133,0.99051
1012.42155,0.99372
1012.44101,0.99528
1012.44383,0.99551
1012.48092,0.99847
1012.48276,0.99862
1012.5,1.0
1012.5,1.0
1012.5,1.0
1012.5,1.0
1012.5,1.0
1012.5,1.0
1012.5,1.0
1012.50275,1.00022
1012.52355,1.00188
1012.53379,1.0027
1012.54433,1.00355
1012.55375,1.0043
1012.5768,1.00614
1012.57837,1.00627
1012.59615,1.00769
1012.62324,1.00986
1012.62458,1.00997
1012.63007,1.01041
1012.6462,1.0117
1012.65026,1.01202
1012.65026,1.01202
1012.65674,1.01254
1012.70683,1.01655
1012.70873,1.0167
1012.74914,1.01993
1012.76978,1.02158
1012.78525,1.02282
1012.81401,1.02512
1012.8768,1.03014
1012.91667,1.03333
1012.91757,1.03341
1012.98918,1.03913
1013.01899,1.04152
1013.05436,1.04435
1013.06326,1.04506
1013.08957,1.04717
1013.09711,1.04777
1013.125,1.05
1013.13264,1.05061
1013.15632,1.05251
1013.17627,1.0541
1013.18121,1.0545
1013.18152,1.05452
1013.18167,1.05453
1013.18383,1.05471
1013.18807,1.05505
1013.20399,1.05632
1013.20565,1.05645
1013.21143,1.05691
1013.23427,1.05874
1013.25044,1.06004
1013.25597,1.06048
1013.29305,1.06344
1013.3139,1.06511
1013.33776,1.06702
1013.35898,1.06872
1013.37743,1.07019
1013.39202,1.07136
1013.39234,1.07139
1013.39286,1.07143
1013.39918,1.07193
1013.41575,1.07326
1013.41576,1.07326
1013.4317,1.07454
1013.434,1.07472
1013.445,1.0756
1013.50153,1.08012
1013.5078,1.08062
1013.52459,1.08197
1013.55178,1.08414
1013.55429,1.08434
1013.55429,1.08434
1013.55642,1.08451
1013.5637,1.0851
1013.56459,1.08517
1013.6148,1.08918
1013.62768,1.09021
1013.63701,1.09096
1013.63706,1.09096
1013.65215,1.09217
1013.70977,1.09678
1013.71725,1.09738
1013.71951,1.09756
1013.75,1.1
1013.75825,1.10066
1013.75976,1.10078
1013.7636,1.10109
1013.7636,1.10109
1013.76404,1.10112
1013.8285,1.10628
1013.86676,1.10934
1013.86752,1.1094
1013.93322,1.11466
1013.97413,1.11793
1013.99624,1.1197
1014.0,1.12
1014.01899,1.12152
1014.04494,1.1236
1014.04532,1.12363
1014.05654,1.12452
1014.06077,1.12486
1014.0625,1.125
1014.07215,1.12577
1014.07563,1.12605
1014.10536,1.12843
1014.12,1.1296
1014.12326,1.12986
1014.12353,1.12988
1014.1299,1.13039
1014.14685,1.13175
1014.15654,1.13252
1014.16434,1.13315
1014.17874,1.1343
1014.19956,1.13596
1014.20506,1.1364
1014.21961,1.13757
1014.24107,1.13929
1014.25497,1.1404
1014.27469,1.14198
1014.2935,1.14348
1014.31753,1.1454
1014.31761,1.14541
1014.31771,1.14542
1014.31781,1.14543
1014.31797,1.14544
1014.31804,1.14544
1014.3182,1.14546
1014.32557,1.14605
1014.32867,1.14629
1014.33327,1.14666
1014.42308,1.15385
1014.43089,1.15447
1014.44996,1.156
1014.51389,1.16111
1014.51525,1.16122
1014.53694,1.16295
1014.53704,1.16296
1014.54108,1.16329
1014.5428,1.16342
1014.5476,1.16381
1014.55787,1.16463
1014.58333,1.16667
1014.6111,1.16889
1014.61422,1.16914
1014.64008,1.17121
1014.64422,1.17154
1014.67414,1.17393
1014.67742,1.17419
1014.6875,1.175
1014.77273,1.18182
1014.77273,1.18182
1014.77273,1.18182
1014.77273,1.18182
1014.78873,1.1831
1014.79492,1.18359
1014.80761,1.18461
1014.81676,1.18534
1014.86452,1.18916
1014.88339,1.19067
1014.90385,1.19231
1014.91949,1.19356
1014.92863,1.19429
1014.95424,1.19634
1014.95675,1.19654
1015.0,1.2
1015.0,1.2
1015.01585,1.20127
1015.03446,1.20276
1015.03906,1.20313
1015.05102,1.20408
1015.11697,1.20936
1015.12001,1.2096
1015.12015,1.20961
1015.17857,1.21429
1015.19103,1.21528
1015.2488,1.2199
1015.31179,1.22494
1015.33231,1.22659
1015.33233,1.22659
1015.33249,1.2266
1015.33252,1.2266
1015.33267,1.22661
1015.33284,1.22663
1015.33299,1.22664
1015.35193,1.22815
1015.38191,1.23055
1015.38462,1.23077
1015.41667,1.23333
1015.42208,1.23377
1015.42707,1.23417
1015.43783,1.23503
1015.43783,1.23503
1015.44118,1.23529
1015.44118,1.23529
1015.45741,1.23659
1015.4921,1.23937
1015.53398,1.24272
1015.56222,1.24498
1015.56553,1.24524
1015.66069,1.25285
1015.68521,1.25482
1015.68627,1.2549
1015.68627,1.2549
1015.72135,1.25771
1015.7264,1.25811
1015.72746,1.2582
1015.73741,1.25899
1015.74074,1.25926
1015.76014,1.26081
1015.77381,1.2619
1015.77778,1.26222
1015.77869,1.2623
1015.78947,1.26316
1015.80217,1.26417
1015.825,1.266
1015.82818,1.26625
1015.8806,1.27045
1015.90169,1.27214
1015.90909,1.27273
1015.94801,1.27584
1015.94968,1.27597
1015.95275,1.27622
1015.95745,1.2766
1015.9598,1.27678
1015.96854,1.27748
1015.98077,1.27846
1015.98361,1.27869
1015.98361,1.27869
1016.00494,1.2804
1016.02941,1.28235
1016.04167,1.28333
1016.06466,1.28517
1016.07143,1.28571
1016.13372,1.2907
1016.16077,1.29286
1016.17115,1.29369
1016.17647,1.29412
1016.18852,1.29508
1016.19718,1.29577
1016.24046,1.29924
1016.24369,1.2995
1016.25,1.3
1016.26984,1.30159
1016.26984,1.30159
1016.26984,1.30159
1016.27358,1.30189
1016.28714,1.30297
1016.34615,1.30769
1016.35417,1.30833
1016.36334,1.30907
1016.41434,1.31315
1016.41973,1.31358
1016.42227,1.31378
1016.42227,1.31378
1016.4454,1.31563
1016.4454,1.31563
1016.46936,1.31755
1016.47727,1.31818
1016.48734,1.31899
1016.57877,1.3263
1016.59054,1.32724
1016.66667,1.33333
1016.66667,1.33333
1016.66667,1.33333
1016.66667,1.33333
1016.66667,1.33333
1016.7284,1.33827
1016.79688,1.34375
1016.81034,1.34483
1016.82692,1.34615
1016.85766,1.34861
1016.89593,1.35167
1016.91919,1.35354
1016.99033,1.35923
1016.99037,1.35923
1016.99052,1.35924
1016.99087,1.35927
1016.99099,1.35928
1016.99105,1.35928
1016.99108,1.35929
1017.0203,1.36162
1017.04545,1.36364
1017.08333,1.36667
1017.10123,1.3681
1017.11538,1.36923
1017.13129,1.3705
1017.14084,1.37127
1017.14427,1.37154
1017.14844,1.37188
1017.14876,1.3719
1017.16549,1.37324
1017.1875,1.375
1017.1875,1.375
1017.25207,1.38017
1017.25207,1.38017
1017.2787,1.3823
1017.28269,1.38262
1017.28269,1.38262
1017.36111,1.38889
1017.37915,1.39033
1017.41671,1.39334
1017.43827,1.39506
1017.43827,1.39506
1017.43827,1.39506
1017.44186,1.39535
1017.4505,1.39604
1017.45495,1.3964
1017.45562,1.39645
1017.45608,1.39649
1017.45839,1.39667
1017.45907,1.39673
1017.46528,1.39722
1017.46575,1.39726
1017.46819,1.39746
1017.46832,1.39747
1017.46845,1.39748
1017.46862,1.39749
1017.46926,1.39754
1017.47512,1.39801
1017.47685,1.39815
1017.47725,1.39818
1017.47855,1.39828
1017.47912,1.39833
1017.48016,1.39841
1017.48214,1.39857
1017.48293,1.39863
1017.48311,1.39865
1017.48449,1.39876
1017.48496,1.3988
1017.48512,1.39881
1017.48541,1.39883
1017.48624,1.3989
1017.48688,1.39895
1017.48734,1.39899
1017.48737,1.39899
1017.48748,1.399
1017.48803,1.39904
1017.48927,1.39914
1017.48984,1.39919
1017.49218,1.39937
1017.5,1.4
1017.5,1.4
1017.5,1.4
1017.5,1.4
1017.5,1.4
1017.5,1.4
1017.5,1.4
1017.50831,1.40067
1017.51012,1.40081
1017.51238,1.40099
1017.53472,1.40278
1017.53731,1.40299
1017.59259,1.40741
1017.59259,1.40741
1017.60204,1.40816
1017.64706,1.41176
1017.69126,1.4153
1017.71632,1.41731
1017.72072,1.41766
1017.76316,1.42105
1017.78846,1.42308
1017.82955,1.42636
1017.82955,1.42636
1017.85714,1.42857
1017.86967,1.42957
1017.88404,1.43072
1017.88674,1.43094
1017.91667,1.43333
1017.91667,1.43333
1017.92688,1.43415
1017.94355,1.43548
1017.96875,1.4375
1017.96875,1.4375
1018.00391,1.44031
1018.00391,1.44031
1018.01331,1.44106
1018.03927,1.44314
1018.05556,1.44444
1018.17145,1.45372
1018.22009,1.45761
1018.2377,1.45902
1018.25201,1.46016
1018.31517,1.46521
1018.40514,1.47241
1018.42297,1.47384
1018.44628,1.4757
1018.48251,1.4786
1018.5,1.48
1018.5022,1.48018
1018.54416,1.48353
1018.59725,1.48778
1018.59834,1.48787
1018.70241,1.49619
1018.72546,1.49804
1018.75,1.5
1018.75,1.5
1018.75,1.5
1018.75,1.5
1018.75,1.5
1018.75,1.5
1018.75,1.5
1018.75,1.5
1018.75,1.5
1018.75,1.5
1018.75,1.5
1018.75,1.5
1018.7561,1.50049
1018.78169,1.50254
1018.80982,1.50479
1018.80996,1.5048
1018.80996,1.5048
1018.80999,1.5048
1018.81003,1.5048
1018.8101,1.50481
1018.81018,1.50481
1018.91667,1.51333
1018.91667,1.51333
1019.01042,1.52083
1019.01261,1.52101
1019.11526,1.52922
1019.23077,1.53846
1019.23258,1.53861
1019.24271,1.53942
1019.29348,1.54348
1019.30189,1.54415
1019.31055,1.54484
1019.31818,1.54545
1019.36047,1.54884
1019.41219,1.55298
1019.59459,1.56757
1019.63415,1.57073
1019.74234,1.57939
1019.79167,1.58333
1019.80769,1.58462
1019.83782,1.58703
1019.84816,1.58785
1019.89437,1.59155
1019.9362,1.5949
1019.97012,1.59761
1020.0,1.6
1020.03968,1.60317
1020.03981,1.60318
1020.08272,1.60662
1020.09331,1.60746
1020.13889,1.61111
1020.14279,1.61142
1020.14411,1.61153
1020.17778,1.61422
1020.19231,1.61538
1020.21277,1.61702
1020.32374,1.6259
1020.34439,1.62755
1020.34439,1.62755
1020.44785,1.63583
1020.48529,1.63882
1020.48529,1.63882
1020.53962,1.64317
1020.54426,1.64354
1020.625,1.65
1020.6306,1.65045
1020.6467,1.65174
1020.65157,1.65213
1020.65523,1.65242
1020.69754,1.6558
1020.74558,1.65965
1020.76159,1.66093
1020.77453,1.66196
1020.81378,1.6651
1020.9144,1.67315
1020.92984,1.67439
1020.96774,1.67742
1021.12121,1.6897
1021.125,1.69
1021.16071,1.69286
1021.2037,1.6963
1021.23591,1.69887
1021.31886,1.70551
1021.42857,1.71429
1021.46213,1.71697
1021.58508,1.72681
1021.59533,1.72763
1021.66667,1.73333
1021.66667,1.73333
1021.67367,1.73389
1021.67367,1.73389
1021.73913,1.73913
1021.78439,1.74275
1021.875,1.75
1021.875,1.75
1021.87589,1.75007
1021.91247,1.753
1021.91358,1.75309
1022.08719,1.76698
1022.14286,1.77143
1022.29854,1.78388
1022.29873,1.7839
1022.29899,1.78392
1022.29951,1.78396
1022.29959,1.78397
1022.29961,1.78397
1022.2997,1.78398
1022.29978,1.78398
1022.29993,1.78399
1022.29994,1.784
1022.29995,1.784
1022.30016,1.78401
1022.30026,1.78402
1022.32143,1.78571
1022.32143,1.78571
1022.35417,1.78833
1022.41228,1.79298
1022.5,1.8
1022.5,1.8
1022.5,1.8
1022.5515,1.80412
1022.55859,1.80469
1022.59615,1.80769
1022.6796,1.81437
1022.68519,1.81481
1022.73262,1.81861
1022.81931,1.82555
1022.9067,1.83254
1022.9067,1.83254
1022.95918,1.83673
1022.95994,1.8368
1023.03719,1.84298
1023.07163,1.84573
1023.10393,1.84831
1023.12992,1.85039
1023.19615,1.85569
1023.22592,1.85807
1023.29812,1.86385
1023.32186,1.86575
1023.35223,1.86818
1023.37151,1.86972
1023.40738,1.87259
1023.4375,1.875
1023.47366,1.87789
1023.52941,1.88235
1023.65088,1.89207
1023.67206,1.89376
1023.73596,1.89888
1023.73596,1.89888
1023.73596,1.89888
1023.77831,1.90226
1023.89706,1.91176
1023.90936,1.91275
1024.03846,1.92308
1024.03846,1.92308
1024.126,1.93008
1024.13701,1.93096
1024.20578,1.93646
1024.28909,1.94313
1024.37939,1.95035
1024.38578,1.95086
1024.39024,1.95122
1024.39271,1.95142
1024.39951,1.95196
1024.43182,1.95455
1024.5,1.96
1024.51835,1.96147
1024.54637,1.96371
1024.5643,1.96514
1024.67105,1.97368
1024.72222,1.97778
1024.86962,1.98957
1024.87179,1.98974
1024.8862,1.9909
1024.99753,1.9998
1025.0,2.0
1025.0,2.0
1025.0,2.0
1025.0,2.0
1025.0,2.0
1025.0,2.0
1025.0,2.0
1025.0,2.0
1025.0,2.0
1025.0,2.0
1025.0,2.0
1025.0,2.0
1025.0,2.0
1025.0,2.0
1025.0,2.0
1025.0,2.0
1025.0,2.0
1025.0,2.0
1025.0,2.0
1025.0,2.0
1025.0,2.0
1025.0,2.0
1025.00791,2.00063
1025.03921,2.00314
1025.04714,2.00377
1025.04771,2.00382
1025.07036,2.00563
1025.08197,2.00656
1025.16657,2.01333
1025.2425,2.0194
1025.30329,2.02426
1025.32328,2.02586
1025.35773,2.02862
1025.42247,2.0338
1025.49304,2.03944
1025.65205,2.05216
1025.69185,2.05535
1025.78644,2.06292
1025.91699,2.07336
1025.91699,2.07336
1025.96491,2.07719
1026.04167,2.08333
1026.0978,2.08782
1026.20192,2.09615
1026.34615,2.10769
1026.38889,2.11111
1026.4751,2.11801
1026.5625,2.125
1026.57374,2.1259
1026.6129,2.12903
1026.63934,2.13115
1026.66667,2.13333
1026.89274,2.15142
1026.95313,2.15625
1026.9613,2.1569
1027.08333,2.16667
1027.19836,2.17587
1027.21088,2.17687
1027.38971,2.19118
1027.5,2.2
1027.5,2.2
1027.5,2.2
1027.58856,2.20708
1027.82191,2.22575
1027.82743,2.22619
1028.04164,2.24333
1028.157,2.25256
1028.37387,2.26991
1028.4653,2.27722
1028.6385,2.29108
1029.12125,2.3297
1029.31034,2.34483
1029.58501,2.3668
1029.6663,2.3733
1029.86891,2.38951
1029.9,2.392
1029.99454,2.39956
1030.0,2.4
1030.0,2.4
1030.02577,2.40206
1030.35014,2.42801
1030.35714,2.42857
1030.58511,2.44681
1030.65476,2.45238
